2020-09-29 23:43:55,b'Check out the song @aishafukushima wrote right here:\xf0\x9f\x8e\xb5\nhttps://t.co/TYl2KxgZhR #BLM',,#blm -filter:retweets
2020-09-29 23:43:45,b'Facts #offensiveyblack #blackpower #blm #nfac #oneunitedradio https://t.co/L3y6QwtCQm',,#blm -filter:retweets
2020-09-29 23:43:30,b'@TomFitton @realDonaldTrump Democrats wanted to destroy Trump. They said they would do anything to do it. I heard a\xe2\x80\xa6 https://t.co/2K3jH81ucK',,#blm -filter:retweets
2020-09-29 23:43:16,b'\xf0\x9f\x92\x94 to watch to say the least. A parent reading letters from her child pre &amp; post BLM indoctrination. @AsraNomani you\xe2\x80\xa6 https://t.co/J0ZwA03Vkg',,#blm -filter:retweets
2020-09-29 23:42:43,b'This Is What The Future Looks Like! \n\n#BLM #ClimateSolutions #empathy #inclusivity #equality #TUC #howtosaveaplanet\xe2\x80\xa6 https://t.co/19c0ky8g1h',,#blm -filter:retweets
2020-09-29 23:42:21,b'@OGCORLIN @Dantromp_ @ComicBookNOW It ain\xe2\x80\x99t got not to do with #BLM this dude just wants to blame black people for everything',,#blm -filter:retweets
2020-09-29 23:42:21,b'@classytexasgirl @RodHillis1 @m4x05 @SAN4USA @EMastrro @quazo17 @USMC_3 @LilRichie420 @MAGADJTT2 @Candy_Trump2020\xe2\x80\xa6 https://t.co/eOOdMXFok2',,#blm -filter:retweets
2020-09-29 23:42:07,b'NOT COOL BLACK LIVES MATTER #cancelatt MUST BE RACISM WHEN A ETHIC PERSON CANT GET A WEEK EXT ON THEIR BILL FROM\xe2\x80\xa6 https://t.co/vXmdiBGjX8',,#blm -filter:retweets
2020-09-29 23:42:00,b'You had a mixed granddaughter for 18 years. You only kept me for the money. Forced me to wear my hair straight caus\xe2\x80\xa6 https://t.co/X8fVRKce2b',,#blm -filter:retweets
2020-09-29 23:41:53,b'@davos95781943 @adidasUS @adidas Great you copied and pasted the definition. It still doesn\xe2\x80\x99t tell me what makes #BLM Marxist.',,#blm -filter:retweets
2020-09-29 23:41:40,b'\xf0\x9f\xa4\xaf #cancelatt MUST BE RACISM WHEN A ETHIC PERSON CANT GET A WEEK EXT ON THEIR BILL FROM @ATT  AFTER Nearly 4yrs OF S\xe2\x80\xa6 https://t.co/m5y3APstrL',,#blm -filter:retweets
2020-09-29 23:41:22,b'#JOEBIDEN Says the #NWord .  What does #kamala think?\n\n#Debates2020 #PresidentialDebate2020 #JoeBidenisRacist\xe2\x80\xa6 https://t.co/f7HdrdSDGQ',,#blm -filter:retweets
2020-09-29 23:41:14,b'Wow #cancelatt MUST BE RACISM WHEN A ETHIC PERSON CANT GET A WEEK EXT ON THEIR BILL FROM @ATT  AFTER Nearly 4yrs OF\xe2\x80\xa6 https://t.co/lAZ2VWmO0r',,#blm -filter:retweets
2020-09-29 23:41:02,b'@ndilettante @itsViirtue @politklwaitress The #BLM folks would probably refuse to sign a pledge not to either criti\xe2\x80\xa6 https://t.co/W5IaCsXVls',,#blm -filter:retweets
2020-09-29 23:40:48,b'@LibPosting having #BLM and #ACAB in the profile is fucking ironic',,#blm -filter:retweets
2020-09-29 23:40:45,b'How the hell #cancelatt MUST BE RACISM WHEN A ETHIC PERSON CANT GET A WEEK EXT ON THEIR BILL FROM @ATT  AFTER Nearl\xe2\x80\xa6 https://t.co/yswQ8jz2eg',,#blm -filter:retweets
2020-09-29 23:40:39,"b'Apart from a small number of invitees (aides, family), about 80 guests in audience. #Cleveland \n\n#BLM march out nea\xe2\x80\xa6 https://t.co/NEqiyFExH2'",,#blm -filter:retweets
2020-09-29 23:40:33,b'Former All-Pro Albert Haynesworth charged with assault https://t.co/puqp22SQmy #FoxNews @NFLPA but only #BLM... For\xe2\x80\xa6 https://t.co/BiF6Rslvdf',,#blm -filter:retweets
2020-09-29 23:40:32,b'I\xe2\x80\x99ve been gone for a min so I\xe2\x80\x99ll catch up.\n\xe2\x80\xa2 #BLM \n\xe2\x80\xa2 2020 wtf \n\xe2\x80\xa2 LFG CATS!!!!!! \nI think that sums it up.',,#blm -filter:retweets
2020-09-29 23:40:30,b'@MyTrigger_1 @ELL0100 @sweetmak @tahntahn76 @Outlaw459 @4RealMom3 @traderjohnt1 @BandoMarlin @marsha20201 @128JC3\xe2\x80\xa6 https://t.co/NtrZ37Epwr',,#blm -filter:retweets
2020-09-29 23:40:28,b'Htf #cancelatt MUST BE RACISM WHEN A ETHIC PERSON CANT GET A WEEK EXT ON THEIR BILL FROM @ATT  AFTER Nearly 4yrs OF\xe2\x80\xa6 https://t.co/rniwgrsGS0',,#blm -filter:retweets
2020-09-29 23:40:25,b'Complete summary of last weeks protests here in Seattle. What a wild time... #seattleprotests #protest #seattle\xe2\x80\xa6 https://t.co/kssIRPCYAx',,#blm -filter:retweets
2020-09-29 23:40:15,b'#cancelatt MUST BE RACISM WHEN A ETHIC PERSON CANT GET A WEEK EXT ON THEIR BILL FROM @ATT  AFTER Nearly 4yrs OF SER\xe2\x80\xa6 https://t.co/JheQLAwD1V',,#blm -filter:retweets
2020-09-29 23:40:09,"b'My track ""No Shots"" has been added to the @distrokid playlist, ""Wheel of Playlist"" https://t.co/v70LWaT3xn  #share\xe2\x80\xa6 https://t.co/qo3pk5SSen'",,#blm -filter:retweets
2020-09-29 23:40:08,"b""College football coach replaces #BLM sign taped to office door with '#AllLivesMatter to Our Lord &amp; Savior Jesus Chr\xe2\x80\xa6 https://t.co/JV7QNSFoCh""",,#blm -filter:retweets
2020-09-29 23:40:06,b'@joncoopertweets \xe2\x80\x9cMight\xe2\x80\x9d? \nWould. #BLM',,#blm -filter:retweets
2020-09-29 23:40:06,"b'Racism in not primarily responsible for the struggles of black communities, fatherlessness is. #BlackFathersMatter\xe2\x80\xa6 https://t.co/HKGkijNysQ'",,#blm -filter:retweets
2020-09-29 23:39:48,"b""#BLM #Louisville #LouisvilleProtests #breonna\n\nHey, let's rename the Gene Snyder freeway in Louisville to the Breonna Taylor freeway!""",,#blm -filter:retweets
2020-09-29 23:39:38,b'Elijah McClain.\n\nElijah was wrongfully harassed and killed by Aurora PD in August. He is one of many innocent lives\xe2\x80\xa6 https://t.co/lDaRUwkIkg',,#blm -filter:retweets
2020-09-29 23:39:05,b'@RL9631 @brown_eyeedgirl @nascarred14 @Raiden3pt0 @StonesGhost @EtteTrump @IamAmySueCase @KellyC7002\xe2\x80\xa6 https://t.co/em2XDbV8no',,#blm -filter:retweets
2020-09-29 23:38:34,b'Love this!! #TheyAllKnew #BLM #COVID19 #BidenHarris2020 #MAGA2020Landslide \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87 https://t.co/CQo2FMZ6Et',,#blm -filter:retweets
2020-09-29 23:38:29,b'@128JC3 @heather_giron @YC727USA @SWFLBeachBum @taxfreeok @gooner1jdc @JDPHD2 @SusanIverach @Apatsfan @EG4USA\xe2\x80\xa6 https://t.co/KE8tNTiYDj',,#blm -filter:retweets
2020-09-29 23:38:18,b'https://t.co/bdpPgia3Rr New designs stickers and masks! \n#BLM #BlackLivesMatter #COVID\xe3\x83\xbc19 #masks #coronavirus\xe2\x80\xa6 https://t.co/Qz0oU4bf8i',,#blm -filter:retweets
