2020-09-29 23:59:55,"b'@potus #2020Debate If Biden tries 2 get out of answering a? by saying,""oh my time is up"",dont let him, plz tell him\xe2\x80\xa6 https://t.co/3xkislh07h'",,#maga -filter:retweets
2020-09-29 23:59:51,b'@senrobportman @LoccheadRick @realDonaldTrump THE BEST IS\nYET TO COME!\n #Trump2020 \n      #MAGA https://t.co/IAJvi4PCut',,#maga -filter:retweets
2020-09-29 23:59:48,b'@NBCNews @PeteWilliamsNBC DUHHHHHH \xf0\x9f\x98\x85\xf0\x9f\x98\x85 \nTalk about #OLD #NEWS LOL \n\n#FunFact \nNEVER #PARDON an INNOCENT MAN! DER!\xe2\x80\xa6 https://t.co/JC2oY8gGjs',,#maga -filter:retweets
2020-09-29 23:59:46,b'@tribelaw Don\xe2\x80\x99t you love how the thinly veiled threats for Money?\n\nWhat kindergartners are running #MAGA campaign?',,#maga -filter:retweets
2020-09-29 23:59:38,b'Who thinks Joe Biden going to so up to night leave me a like if no and retweet if yes #MAGA #KAG #Trump2020 #Debates2020 #SaveOurChildren',,#maga -filter:retweets
2020-09-29 23:59:37,"b""I'm getting excited 1 hour to go I think this is actually going to happen!!! #CheckJoesEars  \n#MAGA #MAGA2020""",,#maga -filter:retweets
2020-09-29 23:59:34,b'#Debates2020 yeah!! \n\nDear Leader just has to keep say\xe2\x80\x99in \xe2\x80\x9cTHE WALL\xe2\x80\x9d and \xe2\x80\x9cLOCK HER UP\xe2\x80\x9d and he WINS!! #MAGA https://t.co/Kfqn0qXUA3',,#maga -filter:retweets
2020-09-29 23:59:34,b'@HunterJCullen @kylegriffin1 These fine folks. \n\n#MAGA #MAGA2020 #MAGA2020Landslide #TrumpCrimeFamily #trumpcult\xe2\x80\xa6 https://t.co/oL7kP1D4A2',,#maga -filter:retweets
2020-09-29 23:59:31,"b'@IngrahamAngle #MAGA are falling over themselves with ""Don\'t expect Trump to do well at the debates, remember he\'s\xe2\x80\xa6 https://t.co/xba6jEd028'",,#maga -filter:retweets
2020-09-29 23:59:31,b'Y\xe2\x80\x99all ready for tonight??? I\xe2\x80\x99m ready to see @realDonaldTrump mop the floor with Basement Biden! \xf0\x9f\x8d\xbf\xf0\x9f\x8d\xbf\xf0\x9f\x8d\xbf\xf0\x9f\x8d\xbf\xf0\x9f\x8d\xbf #DebateKit\xe2\x80\xa6 https://t.co/4a0w0kUJDO',,#maga -filter:retweets
2020-09-29 23:59:30,b'RIP @KingfaceF1.  Hopefully your message resonated with your community and brings about change you worked so hard f\xe2\x80\xa6 https://t.co/LVpzcrVbYX',,#maga -filter:retweets
2020-09-29 23:59:22,"b'KingFace\xe2\x80\x99s friend, fellow conservative activist Rob Smith, confirmed the rapper\xe2\x80\x99s death in a post on Facebook.\xe2\x80\xa6 https://t.co/XSWp0QLOBf'",,#maga -filter:retweets
2020-09-29 23:59:21,b'Arguably one of the best campaign ads ever. #MAGA #KAG #Trump2020 #Debates2020 https://t.co/Jt2rDcoReF',,#maga -filter:retweets
2020-09-29 23:59:17,"b""@RepsForBiden MAGAts b thinkin' \xf0\x9f\xa4\x94.......Well.... l like:\n\nliars, cheats, frauds, rapists, pedophiles, putin, duetsc\xe2\x80\xa6 https://t.co/XdjacprPL9""",,#maga -filter:retweets
2020-09-29 23:59:11,"b'@JoeBiden, make sure to mention how many Nobel Peace Prize nominations you\xe2\x80\x99ve received in your half century stint o\xe2\x80\xa6 https://t.co/LsFP7H4fj4'",,#maga -filter:retweets
2020-09-29 23:59:08,b'@RedTsunami007 @JewellStclair @LegalNonAlien @latimes Says the poorly educated #MAGA KKKultist. https://t.co/hHdt1cTU6L',,#maga -filter:retweets
2020-09-29 23:58:55,b'Ready for the debate. Good Luck \xe2\x81\xa6@realDonaldTrump\xe2\x81\xa9 #Debates2020 #maga \xe2\x81\xa6@trumpwinery\xe2\x81\xa9  \xe2\x81\xa6@EricTrump\xe2\x81\xa9 https://t.co/g0X1xoNLRY',,#maga -filter:retweets
2020-09-29 23:58:45,"b'@Melski1 Ross Perot on NAFTA Giant Sucking Sound\nhttps://t.co/tnBGCVeOCv Joe Biden, Nancy Pelosi vote for $1AD to g\xe2\x80\xa6 https://t.co/X1r7uetqku'",,#maga -filter:retweets
