2020-09-29 23:59:45,"b""@JoyVBehar you are a #metoo fraud those women weren't accusers they were victims of crimes. Why don't you invite\xe2\x80\xa6 https://t.co/ouOcOjRzrG""",,#metoo -filter:retweets
2020-09-29 23:59:36,b'#debate I would like to ask both candidates about their plan to stop allowing men to sexually assault women and get\xe2\x80\xa6 https://t.co/v6Pt9VeaKm',,#metoo -filter:retweets
2020-09-29 23:59:25,"b'@KRock71 @Robert71906564 @Stuuked @Jim_Jordan Nothing to see here, just 3.5 million dollars from Russia.  I guess t\xe2\x80\xa6 https://t.co/jdmb25nhKY'",,#metoo -filter:retweets
2020-09-29 23:58:27,b'https://t.co/oTEKyHHE0T So thankful to all the support I\xe2\x80\x99ve gotten on my blog #depression #ADHD #MeToo #Motivation #motherhood',,#metoo -filter:retweets
2020-09-29 23:57:54,b'@ambreenqureshi @AliZafarsays @FIAcybercrime #Meesha should be tried for abusing and politicising the #Metoo movement.',,#metoo -filter:retweets
2020-09-29 23:56:15,"b'Ok I know I need to up my glasses rx, I thought the #MeToo icon was legit some vulva. But the #Debates2020 icon is\xe2\x80\xa6 https://t.co/MVywiXChPS'",,#metoo -filter:retweets
2020-09-29 23:54:33,b'The 12$ Nancy Pelosi Marie Antoinette ice cream?  Lmao.  Joe will save us!  Right after he has his nap on his Frett\xe2\x80\xa6 https://t.co/IwO40bhLDz',,#metoo -filter:retweets
2020-09-29 23:53:15,b'men are privileged and there is no excuse for this.\n#metoo',,#metoo -filter:retweets
2020-09-29 23:52:16,b'@Elizabe11938233 @jjsworld2980 @_Shizue__ @Shina_Star23 @kat_blaque @jk_rowling Because it is not a point. It is th\xe2\x80\xa6 https://t.co/QVbHU4VWvb',,#metoo -filter:retweets
2020-09-29 23:50:08,"b""@Cigouave @BradBarrett1 @iyad_elbaghdadi {To the OP: }#MeToo!\n\nBut yes..\n\nI've noticed a strong overlap with\xe2\x80\xa6 https://t.co/QtXvwhBYIA""",,#metoo -filter:retweets
2020-09-29 23:48:44,"b'@waltshaub Thank you, we had a chuckle and grin for the dad joke. \n#TruthMatters #MeToo #BlackLivesMatter #TheResistance #EnoughIsEnough'",,#metoo -filter:retweets
2020-09-29 23:45:09,"b'Wei JIngsheng, father of Chinese democracy, countersued for dafamation, Liu had to detail the rape incident, how sh\xe2\x80\xa6 https://t.co/k9ruhLAxwv'",,#metoo -filter:retweets
2020-09-29 23:45:00,b'Celebrate 100th Anniversary of the 19th Amendment giving women the right to vote in 1920 #vote #debate\xe2\x80\xa6 https://t.co/e2SFWUXl0I',,#metoo -filter:retweets
2020-09-29 23:40:02,"b'In the three years since the Harvey Weinstein story broke and the #MeToo movement took off, a new report finds that\xe2\x80\xa6 https://t.co/vMLbZf4mOh'",,#metoo -filter:retweets
2020-09-29 23:36:52,"b'The resting place if my brother, Phillip Tyler Young. To \xe2\x98\xae\xef\xb8\x8f\n\n#Sobriety\n#MeToo\n#JUSTICE\n#TheUnitedStates https://t.co/SHCLWPpfuB'",,#metoo -filter:retweets
2020-09-29 23:35:48,b'@LibertyAnders What\xe2\x80\x99ll you do? #MeToo him?',,#metoo -filter:retweets
2020-09-29 23:35:05,b'Good morning Survivors - you\xe2\x80\x99re not alone even if all the evidence and the anxiety monsters make it look that way.\xe2\x80\xa6 https://t.co/7aNJSqfpK9',,#metoo -filter:retweets
2020-09-29 23:33:43,"b'@ici_cam @Biggy1883 @Nick_Xenophon Wilson proved dodgy, the bastards in black #metoo #notquiteclergy https://t.co/yS093TEhvF'",,#metoo -filter:retweets
2020-09-29 23:33:12,b'@MilitaryStart4 @gnarlyballs @LLDMim @GODISBACK5 @HeARTofGod99 @THUNDERBOOM111 @toddhassinger11 @UNICORNPOOP99\xe2\x80\xa6 https://t.co/wjLohPEevJ',,#metoo -filter:retweets
2020-09-29 23:32:46,b'@amazonIN @amazonIN  @AmazonHelp IS CONTINUOSLY CHEATING CUSTOMERS BY SELLING FAKE PRODUCTS AND CHEATING CUSTOMERS\xe2\x80\xa6 https://t.co/UCuAclEe0S',,#metoo -filter:retweets
2020-09-29 23:31:52,b'Anybody else looking forward to the first presidential #debate between Silent Generation @JoeBiden &amp; Baby Boomer\xe2\x80\xa6 https://t.co/IXLA9Wqka2',,#metoo -filter:retweets
2020-09-29 23:30:22,b'Making decisions today? \nTake your time.\n\xe2\x8f\xb0\n\n#trust #trustissues #beyondsurviving #coaching #metoo #sexualabuse\xe2\x80\xa6 https://t.co/h9H15XvpbT',,#metoo -filter:retweets
2020-09-29 23:29:05,"b""If I were Ivanka Trump's strategist:\n1. Stage an emotional breakdown &amp; mental health crisis for Ivanka.\n2. Put her\xe2\x80\xa6 https://t.co/hzEvj6t4oX""",,#metoo -filter:retweets
